"p_val"	"avg_log2FC"	"pct.1"	"pct.2"	"p_val_adj"	"celltype"	"DEG"
"PTGDS"	0	3.7697074146424	0.456	0.059	0	"Ast"	"PTGDS"
"GEM"	0	1.28292314504866	0.344	0.053	0	"Ast"	"GEM"
"PSAP"	0	1.53352926469059	0.673	0.45	0	"Ast"	"PSAP"
"NINJ1"	0	0.706556065275147	0.308	0.056	0	"Ast"	"NINJ1"
"NTRK2"	0	1.20868124864707	0.527	0.177	0	"Ast"	"NTRK2"
"STARD10"	0	0.543352588645974	0.23	0.03	0	"Ast"	"STARD10"
"C2"	0	0.695126966764591	0.219	0.008	0	"Ast"	"C2"
"MID1IP1"	0	1.45611434228731	0.37	0.082	0	"Ast"	"MID1IP1"
"RPS16"	0	-0.958778273933303	0.842	0.901	0	"Ast"	"RPS16"
"CYBRD1"	0	0.68009259489738	0.267	0.047	0	"Ast"	"CYBRD1"
"SUSD5"	0	0.467558095916867	0.159	0.005	0	"Ast"	"SUSD5"
"NUDT14"	0	0.916255553981693	0.287	0.015	0	"Ast"	"NUDT14"
"MAF"	0	0.898168458963638	0.348	0.085	0	"Ast"	"MAF"
"AKAP13"	0	0.891888074615006	0.317	0.051	0	"Ast"	"AKAP13"
"ASIP"	0	0.484452391851504	0.18	0.01	0	"Ast"	"ASIP"
"KANK2"	0	0.810689518147774	0.281	0.032	0	"Ast"	"KANK2"
"RASA4B"	0	0.806078095138111	0.265	0.028	0	"Ast"	"RASA4B"
"MAP1A"	0	1.15542856761048	0.373	0.081	0	"Ast"	"MAP1A"
"GSTP1"	0	-1.05397779722803	0.297	0.645	0	"Ast"	"GSTP1"
"PDE4DIP"	0	0.836721022475131	0.399	0.111	0	"Ast"	"PDE4DIP"
"KNG1"	0	3.00373981376425	0.648	0.039	0	"Ast"	"KNG1"
"RP11-887P2.5"	0	0.895015112899898	0.204	0	0	"Ast"	"RP11-887P2.5"
"ZFAND5"	0	0.86544266585762	0.496	0.176	0	"Ast"	"ZFAND5"
"GPR137B"	0	0.733470978885386	0.291	0.048	0	"Ast"	"GPR137B"
"PHKG1"	0	-2.29251291705333	0.076	0.367	0	"Ast"	"PHKG1"
"NDP"	0	1.17031523394538	0.318	0.03	0	"Ast"	"NDP"
"OMG"	0	0.578633603178224	0.216	0.025	0	"Ast"	"OMG"
"NRP2"	0	0.853528224620216	0.299	0.048	0	"Ast"	"NRP2"
"AP000769.1"	0	1.6737458858766	0.511	0.139	0	"Ast"	"AP000769.1"
"RPL13A"	0	-0.917523281153501	0.831	0.89	0	"Ast"	"RPL13A"
"RAB27A"	0	1.18115796512742	0.286	0.012	0	"Ast"	"RAB27A"
"GPR158"	0	0.457708958288925	0.165	0.007	0	"Ast"	"GPR158"
"TMSB10"	0	-1.379410720175	0.716	0.877	0	"Ast"	"TMSB10"
"MGP"	0	2.70864373344725	0.353	0.046	0	"Ast"	"MGP"
"NFKBIA"	0	1.13223688251465	0.549	0.204	0	"Ast"	"NFKBIA"
"CRYBG3"	0	0.706925786802883	0.225	0.018	0	"Ast"	"CRYBG3"
"RPS12"	0	-0.940914159972787	0.765	0.853	0	"Ast"	"RPS12"
"PGM2L1"	0	0.831357944517151	0.335	0.073	0	"Ast"	"PGM2L1"
"GRN"	0	1.11353613984858	0.396	0.11	0	"Ast"	"GRN"
"PON2"	0	1.17990133343679	0.78	0.438	0	"Ast"	"PON2"
"ATF3"	0	1.40479870313376	0.431	0.134	0	"Ast"	"ATF3"
"ASAH1"	0	1.61877241315588	0.526	0.21	0	"Ast"	"ASAH1"
"ADI1"	0	0.919563468643803	0.403	0.126	0	"Ast"	"ADI1"
"AHCYL2"	0	0.846773818382694	0.338	0.074	0	"Ast"	"AHCYL2"
"CTSH"	0	1.61208244593217	0.364	0.023	0	"Ast"	"CTSH"
"RP3-486I3.4"	0	-1.45739133157104	0.251	0.557	0	"Ast"	"RP3-486I3.4"
"SMOX"	0	0.804686705567476	0.355	0.089	0	"Ast"	"SMOX"
"INAFM1"	0	1.04392026839154	0.385	0.119	0	"Ast"	"INAFM1"
"CD47"	0	0.85907477136153	0.359	0.08	0	"Ast"	"CD47"
"CA14"	0	1.12532356778089	0.316	0.029	0	"Ast"	"CA14"
"RND2"	0	0.941356192261306	0.387	0.114	0	"Ast"	"RND2"
"SLC22A20"	0	2.55412466448217	0.227	0	0	"Ast"	"SLC22A20"
"LZTS2"	0	0.52835245635764	0.235	0.032	0	"Ast"	"LZTS2"
"DCT"	0	0.705975099368057	0.167	0.004	0	"Ast"	"DCT"
"CCT6A"	0	-3.03415602356981	0.382	0.621	0	"Ast"	"CCT6A"
"GSN"	0	1.41089363322703	0.434	0.074	0	"Ast"	"GSN"
"CHCHD2"	0	-3.60809071560428	0.783	0.837	0	"Ast"	"CHCHD2"
"SMIM4"	0	0.93110106323617	0.397	0.107	0	"Ast"	"SMIM4"
"TBX3"	0	0.548186904731734	0.189	0.007	0	"Ast"	"TBX3"
"SCPEP1"	0	1.11806788270575	0.327	0.029	0	"Ast"	"SCPEP1"
"SQSTM1"	0	1.25280145625027	0.555	0.272	0	"Ast"	"SQSTM1"
"LINC00844"	0	2.18021690504375	0.525	0.101	0	"Ast"	"LINC00844"
"IGFBP2"	0	-2.07032996169411	0.142	0.448	0	"Ast"	"IGFBP2"
"PAQR8"	0	0.799204876629121	0.247	0.015	0	"Ast"	"PAQR8"
"CDKN2A"	0	0.964207574372532	0.401	0.058	0	"Ast"	"CDKN2A"
"SCG2"	0	1.29100826427988	0.326	0.078	0	"Ast"	"SCG2"
"GDF11"	0	0.751107699917541	0.278	0.041	0	"Ast"	"GDF11"
"RNF115"	0	0.710046711732077	0.326	0.078	0	"Ast"	"RNF115"
"RPL10"	0	-0.876884979956534	0.824	0.873	0	"Ast"	"RPL10"
"CTSA"	0	1.05246262192245	0.428	0.125	0	"Ast"	"CTSA"
"SEC61G"	0	-4.10691398868528	0.461	0.834	0	"Ast"	"SEC61G"
"RASD1"	0	1.19559790592255	0.307	0.047	0	"Ast"	"RASD1"
"LRRTM1"	0	0.502887259989079	0.177	0.007	0	"Ast"	"LRRTM1"
"APPL2"	0	0.657097795592543	0.271	0.046	0	"Ast"	"APPL2"
"PBXIP1"	0	0.735101173123228	0.294	0.059	0	"Ast"	"PBXIP1"
"HEXB"	0	1.04160095491938	0.369	0.09	0	"Ast"	"HEXB"
"AC022182.3"	0	0.597475083891507	0.189	0.004	0	"Ast"	"AC022182.3"
"TMPRSS5"	0	1.31116618488249	0.321	0.02	0	"Ast"	"TMPRSS5"
"PLEKHH1"	0	0.505273174164502	0.195	0.017	0	"Ast"	"PLEKHH1"
"PSPH"	0	-2.20925148926448	0.091	0.369	0	"Ast"	"PSPH"
"RPL9"	0	-1.34292825925085	0.532	0.756	0	"Ast"	"RPL9"
"PCSK2"	0	0.76500112608031	0.205	0.003	0	"Ast"	"PCSK2"
"PRUNE2"	0	1.2888840608248	0.376	0.048	0	"Ast"	"PRUNE2"
"RPL13P12"	0	-1.20425599577993	0.503	0.714	0	"Ast"	"RPL13P12"
"MYLK"	0	2.62598216250356	0.366	0.024	0	"Ast"	"MYLK"
"PHYHIPL"	0	1.49947279773674	0.448	0.089	0	"Ast"	"PHYHIPL"
"TPP1"	0	0.942813019271574	0.403	0.128	0	"Ast"	"TPP1"
"C14orf132"	0	0.773968629560296	0.278	0.034	0	"Ast"	"C14orf132"
"CHCHD2P9"	0	-3.38997284812238	0.029	0.444	0	"Ast"	"CHCHD2P9"
"XIST"	0	1.90851859374245	0.422	0	0	"Ast"	"XIST"
"SCN11A"	0	-3.16971997658214	0.002	0.445	0	"Ast"	"SCN11A"
"ITPKB"	0	0.89033717284104	0.329	0.054	0	"Ast"	"ITPKB"
"ANKRD6"	0	0.657816440249266	0.27	0.04	0	"Ast"	"ANKRD6"
"ENPP5"	0	1.50756302867045	0.284	0.004	0	"Ast"	"ENPP5"
"PDE8B"	0	0.915823490853682	0.29	0.032	0	"Ast"	"PDE8B"
"MXI1"	0	1.23214966954313	0.383	0.057	0	"Ast"	"MXI1"
"CYSTM1"	0	1.49637172131435	0.473	0.159	0	"Ast"	"CYSTM1"
"RP13-39P12.3"	0	0.820664449024922	0.239	0.026	0	"Ast"	"RP13-39P12.3"
"JAK1"	0	0.897458481380308	0.343	0.072	0	"Ast"	"JAK1"
"PAPLN"	0	0.699700165050539	0.216	0.011	0	"Ast"	"PAPLN"
"BDH2"	0	0.76719673939617	0.321	0.068	0	"Ast"	"BDH2"
"ATP5G3"	0	-1.40188132985856	0.171	0.539	0	"Ast"	"ATP5G3"
"USP54"	0	0.673025166148842	0.248	0.029	0	"Ast"	"USP54"
"RP11-234A1.1"	0	-1.54467733532206	0.369	0.654	0	"Ast"	"RP11-234A1.1"
"GLUL"	0	1.47019297769595	0.694	0.329	0	"Ast"	"GLUL"
"SUMF2"	0	-3.04570735158072	0.156	0.492	0	"Ast"	"SUMF2"
"SORL1"	0	0.750177671549196	0.296	0.059	0	"Ast"	"SORL1"
"GPNMB"	0	2.18134896245726	0.365	0.027	0	"Ast"	"GPNMB"
"NPC2"	0	1.33016856007176	0.495	0.169	0	"Ast"	"NPC2"
"CDS2"	0	1.27900508391843	0.43	0.105	0	"Ast"	"CDS2"
"CHCHD2P8"	0	-2.26424465509215	0.023	0.348	0	"Ast"	"CHCHD2P8"
"C11orf96"	0	1.33289904016174	0.399	0.108	0	"Ast"	"C11orf96"
"RPS2"	0	-1.45006929962268	0.774	0.908	0	"Ast"	"RPS2"
"HIST2H2AA4"	0	1.59184293527422	0.352	0.07	0	"Ast"	"HIST2H2AA4"
"PLEKHO1"	0	0.767025599538174	0.3	0.062	0	"Ast"	"PLEKHO1"
"CHCHD2P6"	0	-2.96279916220423	0.198	0.565	0	"Ast"	"CHCHD2P6"
"SOCS2"	0	0.661661075237277	0.241	0.035	0	"Ast"	"SOCS2"
"ADD3"	0	1.089779674127	0.367	0.062	0	"Ast"	"ADD3"
"RPS18"	0	-0.938424955242695	0.825	0.88	0	"Ast"	"RPS18"
"SCGB1D2"	0	0.920937235248335	0.19	0.001	0	"Ast"	"SCGB1D2"
"RPL21"	0	-1.48107205045092	0.524	0.762	0	"Ast"	"RPL21"
"FABP5"	0	-2.02234909213037	0.108	0.53	0	"Ast"	"FABP5"
"RPL36"	0	-1.03074730393369	0.639	0.796	0	"Ast"	"RPL36"
"NEAT1"	0	2.35570258393727	0.649	0.207	0	"Ast"	"NEAT1"
"SESN3"	0	1.62547553632738	0.466	0.105	0	"Ast"	"SESN3"
"ASTN2"	0	0.976054747486717	0.284	0.027	0	"Ast"	"ASTN2"
"WBP1L"	0	0.677676471639146	0.258	0.032	0	"Ast"	"WBP1L"
"PIK3IP1"	0	0.679950459161636	0.214	0.011	0	"Ast"	"PIK3IP1"
"PLN"	0	0.996178581019622	0.219	0.001	0	"Ast"	"PLN"
"GNPDA1"	0	0.779351056426651	0.33	0.069	0	"Ast"	"GNPDA1"
"AP1S2"	0	0.969532747103008	0.437	0.145	0	"Ast"	"AP1S2"
"SMYD3"	0	1.78102995856598	0.403	0.042	0	"Ast"	"SMYD3"
"STK17B"	0	0.944942785749834	0.297	0.028	0	"Ast"	"STK17B"
"RASSF4"	0	0.998071881566735	0.474	0.171	0	"Ast"	"RASSF4"
"PPA1"	0	2.22059050311549	0.479	0.13	0	"Ast"	"PPA1"
"VOPP1"	0	-2.37510581280703	0.164	0.443	0	"Ast"	"VOPP1"
"RPS27"	0	-0.961860350129356	0.76	0.854	0	"Ast"	"RPS27"
"GAS2L1"	0	0.675907812304818	0.283	0.053	0	"Ast"	"GAS2L1"
"LRRC8A"	0	1.04353687932496	0.4	0.091	0	"Ast"	"LRRC8A"
"HIPK2"	0	1.11071456294498	0.47	0.146	0	"Ast"	"HIPK2"
"PFKFB2"	0	1.65464353335007	0.367	0.031	0	"Ast"	"PFKFB2"
"KCNJ10"	0	0.766620907967265	0.284	0.052	0	"Ast"	"KCNJ10"
"PTN"	0	-0.984974613773252	0.409	0.783	0	"Ast"	"PTN"
"CRYGS"	0	4.78563284532206	0.448	0.016	0	"Ast"	"CRYGS"
"GRAMD3"	0	0.76187261295922	0.324	0.065	0	"Ast"	"GRAMD3"
"SFXN5"	0	0.826358557341462	0.298	0.06	0	"Ast"	"SFXN5"
"BHLHE41"	0	0.781978692097252	0.266	0.048	0	"Ast"	"BHLHE41"
"ZNF106"	0	1.08914101477398	0.372	0.071	0	"Ast"	"ZNF106"
"ZFP36L1"	0	0.9915678158415	0.62	0.288	0	"Ast"	"ZFP36L1"
"NUDT4"	0	1.99500002439138	0.513	0.221	0	"Ast"	"NUDT4"
"RPS4Y1"	0	-2.03552119702946	0	0.372	0	"Ast"	"RPS4Y1"
"MREG"	0	0.721261422294066	0.256	0.031	0	"Ast"	"MREG"
"ITM2B"	9.22968788316705e-308	0.910648757300785	0.768	0.518	5.4007518648352e-303	"Ast"	"ITM2B"
"RAMP2"	1.62284150691084e-307	0.976659605502791	0.29	0.062	9.49605707768878e-303	"Ast"	"RAMP2"
"HOXA10"	2.22454765956634e-307	0.582917362713142	0.207	0.022	1.30169406299524e-302	"Ast"	"HOXA10"
"SPARCL1"	1.05621621019437e-305	1.37110322007973	0.829	0.576	6.18044915395238e-301	"Ast"	"SPARCL1"
"GALNT1"	1.47118436679555e-305	0.784140097161304	0.351	0.093	8.60863532230419e-301	"Ast"	"GALNT1"
"C4orf48"	1.26061434683853e-304	0.850887321717651	0.547	0.227	7.37648485052566e-300	"Ast"	"C4orf48"
"ZBED3-AS1"	1.02297463936496e-303	0.44783108966004	0.165	0.008	5.98593610224405e-299	"Ast"	"ZBED3-AS1"
"GJC1"	2.79464923705897e-303	0.559782015532952	0.207	0.023	1.63528900106506e-298	"Ast"	"GJC1"
"GAPDHP63"	6.6891779933918e-303	-1.55526843591451	0.039	0.308	3.91417250283321e-298	"Ast"	"GAPDHP63"
"HACD3"	9.64764704074115e-303	0.898624607614967	0.433	0.147	5.64532066588968e-298	"Ast"	"HACD3"
"ATP6V1F"	1.14074383595354e-302	1.35664391924691	0.618	0.394	6.67506255608214e-298	"Ast"	"ATP6V1F"
"CLU"	1.5489128456058e-302	0.961874106755902	0.903	0.716	9.06346351606235e-298	"Ast"	"CLU"
"ZIC1"	1.75788640046138e-301	0.65012424651918	0.235	0.035	1.02862722722998e-296	"Ast"	"ZIC1"
"ATP6V1G1"	5.15430202526547e-300	0.99960536295071	0.537	0.239	3.01603983008409e-295	"Ast"	"ATP6V1G1"
"ATP1B3"	8.11166850613556e-300	0.82029253385203	0.44	0.153	4.74654282636522e-295	"Ast"	"ATP1B3"
"LEFTY2"	1.33185370111567e-299	0.502400210881338	0.142	0.002	7.79334193207832e-295	"Ast"	"LEFTY2"
"IFI27L2"	2.61383540115254e-299	0.885827898780448	0.482	0.186	1.52948578498441e-294	"Ast"	"IFI27L2"
"GSTO1"	9.63984706159928e-299	0.820426338816779	0.338	0.089	5.64075650809482e-294	"Ast"	"GSTO1"
"SH3PXD2B"	1.03818621686928e-297	0.562643320025932	0.25	0.042	6.07494664801057e-293	"Ast"	"SH3PXD2B"
"MRPS17"	6.92272818225859e-297	-2.03293828450262	0.099	0.367	4.05083439584862e-292	"Ast"	"MRPS17"
"AC016739.2"	1.04189587328262e-296	-1.09636075447084	0.616	0.749	6.09665370251324e-292	"Ast"	"AC016739.2"
"MXD4"	9.41992504396619e-296	0.634102829411386	0.327	0.08	5.51206913947682e-291	"Ast"	"MXD4"
"GALNT10"	5.36849637677273e-295	0.717562840885364	0.246	0.042	3.14137565486857e-290	"Ast"	"GALNT10"
"MAP2K5"	1.47397247232457e-293	0.583784537472686	0.212	0.027	8.62494992180724e-289	"Ast"	"MAP2K5"
"MGLL"	1.59113216638546e-293	0.780117083899895	0.315	0.077	9.31050987160455e-289	"Ast"	"MGLL"
"USH1C"	2.55010418084339e-293	0.472636431964481	0.142	0.003	1.49219346142051e-288	"Ast"	"USH1C"
"MEIS2"	1.1037434557135e-292	0.67914442561407	0.218	0.03	6.45855483110756e-288	"Ast"	"MEIS2"
"SULF1"	9.1001576664402e-292	0.534178056973628	0.156	0.007	5.32495725851748e-287	"Ast"	"SULF1"
"RP1-50J22.4"	1.20147683907674e-291	0.52750008884717	0.134	0.001	7.03044172385756e-287	"Ast"	"RP1-50J22.4"
"CLTA"	9.70948552204483e-291	0.879202597532514	0.501	0.205	5.68150545322453e-286	"Ast"	"CLTA"
"RPL19"	1.02583219513894e-289	-0.867627664310484	0.746	0.824	6.00265708985551e-285	"Ast"	"RPL19"
"TBX2-AS1"	1.06501202368964e-289	0.601454196942909	0.235	0.037	6.23191785661993e-285	"Ast"	"TBX2-AS1"
"ARHGAP24"	1.3571260617039e-289	0.396873446555956	0.152	0.006	7.94122315006035e-285	"Ast"	"ARHGAP24"
"SLC25A29"	6.56312909592908e-289	0.726376011538413	0.341	0.091	3.8404149904829e-284	"Ast"	"SLC25A29"
"RGS2"	2.22289537848244e-288	1.08980184938654	0.321	0.081	1.300727230719e-283	"Ast"	"RGS2"
"NFASC"	1.81176957785816e-287	0.629490687286613	0.249	0.044	1.0601569684837e-282	"Ast"	"NFASC"
"POLR2J3"	1.94703556861539e-287	0.831053574252702	0.492	0.194	1.13930786297529e-282	"Ast"	"POLR2J3"
"LGI2"	3.35596119145554e-287	0.604745249273123	0.15	0.006	1.96374069118021e-282	"Ast"	"LGI2"
"PNISR"	2.82096438834608e-286	0.811831719330478	0.467	0.169	1.65068731184071e-281	"Ast"	"PNISR"
"TP53I3"	7.46055535322591e-285	0.488913084721576	0.207	0.026	4.36554396494014e-280	"Ast"	"TP53I3"
"GLMP"	3.94010427955256e-284	0.622038614285769	0.281	0.06	2.30555201918018e-279	"Ast"	"GLMP"
"ZBTB20"	4.83193727005465e-284	0.844118630024773	0.318	0.081	2.82740809357248e-279	"Ast"	"ZBTB20"
"SDCBP"	9.02801239184751e-284	0.96277299286762	0.469	0.19	5.28274145108957e-279	"Ast"	"SDCBP"
"CCT6P2"	1.51685981077872e-283	-1.67453869192847	0.027	0.277	8.87590518277166e-279	"Ast"	"CCT6P2"
"LINC01003"	2.65149819249726e-283	0.71260142488315	0.265	0.053	1.55152416733977e-278	"Ast"	"LINC01003"
"RP11-889L3.1"	9.15420435928742e-283	-1.4243607993502	0.334	0.562	5.35658268083704e-278	"Ast"	"RP11-889L3.1"
"STX3"	5.02261095239915e-282	0.389396388303593	0.151	0.007	2.93898079879637e-277	"Ast"	"STX3"
"DANCR"	4.84735613706932e-281	0.722828999607139	0.422	0.141	2.83643044360612e-276	"Ast"	"DANCR"
"APOE"	9.23370726962747e-281	0.624049986859418	0.792	0.5	5.40310380882252e-276	"Ast"	"APOE"
"RP11-277P12.20"	6.78476068025574e-280	0.559354763255343	0.199	0.024	3.97010271205165e-275	"Ast"	"RP11-277P12.20"
"GADD45B"	3.35331843959629e-279	1.00358597694449	0.516	0.213	1.96219428492977e-274	"Ast"	"GADD45B"
"NAGK"	4.23688636238848e-279	0.599955802384761	0.299	0.07	2.47921405495162e-274	"Ast"	"NAGK"
"RASA4"	5.18750466329061e-279	0.577201135725697	0.18	0.017	3.0354683537245e-274	"Ast"	"RASA4"
"ENHO"	9.38140478436693e-279	0.629510029175464	0.265	0.053	5.48952900957231e-274	"Ast"	"ENHO"
"WDR45"	3.60548082681516e-278	0.552392992318685	0.253	0.048	2.10974710581089e-273	"Ast"	"WDR45"
"VMP1"	7.35802399071392e-277	1.06949443178615	0.398	0.134	4.30554773816625e-272	"Ast"	"VMP1"
"SERINC5"	9.55011737051039e-277	0.634581639301509	0.296	0.068	5.58825117935415e-272	"Ast"	"SERINC5"
"PLEKHM1"	1.81942887154382e-276	0.48118224753401	0.188	0.021	1.06463880418386e-271	"Ast"	"PLEKHM1"
"RP4-613B23.1"	5.79023842238614e-276	0.577202437596406	0.178	0.017	3.38815801285925e-271	"Ast"	"RP4-613B23.1"
"GAPDH"	7.66646357465436e-276	-0.746637172717623	0.928	0.953	4.486031160709e-271	"Ast"	"GAPDH"
"RAB33A"	5.32998973306873e-275	0.5109549471763	0.197	0.024	3.11884349230517e-270	"Ast"	"RAB33A"
"SYNE2"	1.39278250225344e-274	0.753418786731719	0.297	0.071	8.149866811936e-270	"Ast"	"SYNE2"
"TSC22D1"	1.89398233100271e-274	1.08366349980301	0.587	0.322	1.10826376098624e-269	"Ast"	"TSC22D1"
"EPHB1"	1.97483278107851e-274	0.497092621579403	0.27	0.055	1.15557340184809e-269	"Ast"	"EPHB1"
"LINC01088"	2.32172810166451e-274	0.518051241475807	0.134	0.003	1.35855919868899e-269	"Ast"	"LINC01088"
"TMOD3"	8.75738917168841e-274	0.62940932518527	0.247	0.046	5.12438627381347e-269	"Ast"	"TMOD3"
"MAP1B"	4.03813238108395e-273	0.949359999389254	0.6	0.309	2.36291316279127e-268	"Ast"	"MAP1B"
"ATP2B4"	7.99068852841841e-273	0.620506300585586	0.305	0.074	4.67575139240403e-268	"Ast"	"ATP2B4"
"RPL13"	1.55552444550253e-272	-0.737506343893458	0.85	0.876	9.10215129285806e-268	"Ast"	"RPL13"
"ABI1"	2.68917591195411e-272	0.568766009805022	0.275	0.059	1.57357128487995e-267	"Ast"	"ABI1"
"PBX1"	3.08740242678743e-272	0.67874868780407	0.387	0.123	1.80659353003466e-267	"Ast"	"PBX1"
"SOX4"	3.8693737209164e-272	0.952743800653023	0.527	0.219	2.26416403279423e-267	"Ast"	"SOX4"
"TSC22D3"	9.00213278469888e-272	0.827496034049944	0.354	0.104	5.26759799896655e-267	"Ast"	"TSC22D3"
"ABRACL"	5.12362647313263e-271	0.564486079117448	0.246	0.046	2.99809003075356e-266	"Ast"	"ABRACL"
"SRP14"	1.43866282753955e-270	0.989053960098309	0.706	0.515	8.41833553534768e-266	"Ast"	"SRP14"
"SCG3"	1.88541624956043e-269	1.0380285056581	0.286	0.069	1.10325131843029e-264	"Ast"	"SCG3"
"RPS2P5"	2.68605293652128e-269	-1.21846916996964	0.209	0.498	1.57174387580543e-264	"Ast"	"RPS2P5"
"LAMP5"	3.56240993016943e-269	0.552158900877135	0.145	0.007	2.08454417063864e-264	"Ast"	"LAMP5"
"S100A4"	5.30770044164171e-269	0.452600114873947	0.172	0.016	3.10580091342665e-264	"Ast"	"S100A4"
"AL353644.10"	1.59507851571944e-268	0.758787437243898	0.303	0.076	9.33360193473232e-264	"Ast"	"AL353644.10"
"PPIAP29"	1.65399734816338e-268	-1.39763120217425	0.047	0.296	9.678365482778e-264	"Ast"	"PPIAP29"
"SYTL4"	7.55244470040674e-267	0.51685264814865	0.227	0.039	4.419313016443e-262	"Ast"	"SYTL4"
"CD44"	9.10193375054647e-267	0.494786242806178	0.387	0.116	5.32599653413227e-262	"Ast"	"CD44"
"RPL32"	1.04364412688573e-266	-0.877384300505791	0.813	0.849	6.10688360847183e-262	"Ast"	"RPL32"
"SLC11A2"	2.19083692297411e-266	0.677513331292633	0.303	0.077	1.2819682254783e-261	"Ast"	"SLC11A2"
"ECI2"	4.63451824015596e-266	0.776140304596711	0.343	0.102	2.71188834822726e-261	"Ast"	"ECI2"
"RPS5"	3.01236122650994e-265	-0.81974635721723	0.75	0.823	1.76268317169229e-260	"Ast"	"RPS5"
"CHCHD1"	6.08403745922302e-265	0.571686649611811	0.31	0.08	3.56007451926435e-260	"Ast"	"CHCHD1"
"PHACTR3"	1.79670199457985e-264	0.698089147348786	0.189	0.023	1.0513401721284e-259	"Ast"	"PHACTR3"
"CHCHD2P2"	1.98641411265952e-264	-1.44829688668464	0.016	0.247	1.16235021802272e-259	"Ast"	"CHCHD2P2"
"IFITM3"	1.58429883642456e-262	-1.1105319585263	0.142	0.437	9.27052464133831e-258	"Ast"	"IFITM3"
"ACYP2"	2.40549224684895e-262	0.748764798256799	0.429	0.158	1.40757378824366e-257	"Ast"	"ACYP2"
"HIBADH"	1.90770126323756e-261	0.646068772571335	0.292	0.072	1.11629139418346e-256	"Ast"	"HIBADH"
"LAPTM4A"	3.71061347540141e-261	0.984470342913188	0.606	0.347	2.17126547513114e-256	"Ast"	"LAPTM4A"
"STRIP2"	5.72197365660073e-261	0.526681498661481	0.166	0.015	3.34821288515992e-256	"Ast"	"STRIP2"
"COX7A1"	6.40509135664833e-261	1.30906336367143	0.142	0.008	3.74793920734277e-256	"Ast"	"COX7A1"
"HOXA11-AS"	6.55739350154509e-261	0.339142854103363	0.122	0.001	3.83705880742911e-256	"Ast"	"HOXA11-AS"
"BBX"	6.7487578232514e-260	0.717518480164092	0.306	0.081	3.94903564027555e-255	"Ast"	"BBX"
