"p_val"	"avg_log2FC"	"pct.1"	"pct.2"	"p_val_adj"	"celltype"	"DEG"	"gender"
"PTGDS"	1.65947906470798e-15	-0.633782901260683	0.879	0.931	3.56489292680568e-11	"Ast"	"PTGDS"	"male"
"CTNNA2"	3.40166506528033e-15	0.793077745280341	0.801	0.729	7.3074568932352e-11	"Ast"	"CTNNA2"	"male"
"GLUL"	3.79183687476384e-15	0.976272794028579	0.683	0.504	8.14562397436769e-11	"Ast"	"GLUL"	"male"
"NRXN1"	6.04539618684342e-15	1.04420378424539	0.67	0.518	1.2986720088577e-10	"Ast"	"NRXN1"	"male"
"DDIT4"	7.1900325524174e-15	-1.44999581485397	0.188	0.404	1.54456279291031e-10	"Ast"	"DDIT4"	"male"
"CRYAB"	8.11911756687399e-15	-0.841609583020298	0.552	0.748	1.74414883571587e-10	"Ast"	"CRYAB"	"male"
"MT1G"	1.31017528117237e-14	-1.38573895817701	0.116	0.321	2.81451853901448e-10	"Ast"	"MT1G"	"male"
"ZNF98"	1.32722776739115e-14	1.23819656699856	0.315	0.107	2.85115068990968e-10	"Ast"	"ZNF98"	"male"
"RGMA"	1.82526202288261e-14	-1.02631696509376	0.159	0.394	3.92102787755643e-10	"Ast"	"RGMA"	"male"
"SYNE1"	2.37091805758627e-14	1.11851944823772	0.433	0.209	5.09320617130682e-10	"Ast"	"SYNE1"	"male"
"ID2"	2.7605477648511e-14	-1.57513096583922	0.235	0.442	5.93020870845313e-10	"Ast"	"ID2"	"male"
"DTNA"	2.77498328007197e-14	0.691071562860188	0.877	0.751	5.9612190822506e-10	"Ast"	"DTNA"	"male"
"LINC00499"	2.88281779836824e-14	1.26986364623488	0.44	0.216	6.19286919445466e-10	"Ast"	"LINC00499"	"male"
"TNC"	4.63025982669754e-14	-1.07119420823345	0.129	0.347	9.94672415971166e-10	"Ast"	"TNC"	"male"
"RHOB"	9.64270755393676e-14	-1.06594873547056	0.237	0.456	2.0714464367367e-09	"Ast"	"RHOB"	"male"
"VCAN"	2.25978290163913e-13	-0.874039269656831	0.209	0.449	4.85446562930118e-09	"Ast"	"VCAN"	"male"
"ATP5I"	2.37580644314702e-13	-0.92270987356522	0.279	0.508	5.10370740116843e-09	"Ast"	"ATP5I"	"male"
"NPAS3"	3.02926977063018e-13	0.554548274994531	0.92	0.872	6.50747732126776e-09	"Ast"	"NPAS3"	"male"
"MT.CO2"	3.87070107875985e-13	0.697710870313593	0.937	0.843	8.3150400573919e-09	"Ast"	"MT.CO2"	"male"
"ROBO2"	5.55805857283912e-13	-0.765381577451085	0.078	0.266	1.1939821426173e-08	"Ast"	"ROBO2"	"male"
"FXYD1"	7.19895056805125e-13	-0.980988133123188	0.247	0.468	1.54647856102877e-08	"Ast"	"FXYD1"	"male"
"RP11.627D16.1"	8.90103414999557e-13	-0.678255127519602	0.091	0.287	1.91212015610205e-08	"Ast"	"RP11.627D16.1"	"male"
"DBI"	3.03823686336552e-12	-1.04894199008008	0.173	0.375	6.52674042988181e-08	"Ast"	"DBI"	"male"
"GRIA2"	3.56843152748463e-12	1.00191380808586	0.366	0.173	7.66570460734248e-08	"Ast"	"GRIA2"	"male"
"ARHGAP24"	5.06285235284504e-12	1.07479921672992	0.33	0.14	1.08760194243817e-07	"Ast"	"ARHGAP24"	"male"
"LRRC16A"	6.19449771327051e-12	0.925531381243544	0.474	0.273	1.33070199876477e-07	"Ast"	"LRRC16A"	"male"
"GPC5"	8.78688203214367e-12	0.997580414057178	0.696	0.629	1.8875979981451e-07	"Ast"	"GPC5"	"male"
"APC2"	1.40135196898402e-11	-0.990501421636502	0.214	0.418	3.01038429977148e-07	"Ast"	"APC2"	"male"
"PLCB4"	1.72378622818114e-11	-0.889178114372315	0.04	0.181	3.70303757537873e-07	"Ast"	"PLCB4"	"male"
"TMEM241"	4.75612109378839e-11	1.0925574547757	0.171	0.036	1.02170993336762e-06	"Ast"	"TMEM241"	"male"
"ADM"	5.275623324157e-11	-1.11680218867308	0.021	0.138	1.13330940249541e-06	"Ast"	"ADM"	"male"
"ADAMTS9"	5.7137415085762e-11	-0.989281094596707	0.053	0.197	1.22742595087234e-06	"Ast"	"ADAMTS9"	"male"
"FAM155A"	6.21482834498412e-11	0.983726596115057	0.541	0.361	1.33506942506949e-06	"Ast"	"FAM155A"	"male"
"MT.ATP6"	6.34570338875131e-11	0.798826868256887	0.871	0.762	1.36318400197156e-06	"Ast"	"MT.ATP6"	"male"
"DCLK2"	7.34827089745676e-11	-0.686053930717665	0.321	0.553	1.57855555419166e-06	"Ast"	"DCLK2"	"male"
"PTCHD2"	7.98126674271849e-11	-0.95332978511161	0.015	0.124	1.71453572167079e-06	"Ast"	"PTCHD2"	"male"
"BAIAP3"	8.00829747900112e-11	-0.880334773476791	0.013	0.119	1.72034246443902e-06	"Ast"	"BAIAP3"	"male"
"IGFBP5"	8.6702743922901e-11	-0.951971489966717	0.091	0.259	1.86254834495176e-06	"Ast"	"IGFBP5"	"male"
"DNAJB1"	1.24133078712306e-10	-0.00524281677374661	0.089	0.257	2.66662679689777e-06	"Ast"	"DNAJB1"	"male"
"LINC01088"	1.79510205621928e-10	-0.747075347268273	0.142	0.335	3.85623823717026e-06	"Ast"	"LINC01088"	"male"
"DNER"	2.32065381336081e-10	-0.727408012838987	0.245	0.454	4.98522852186169e-06	"Ast"	"DNER"	"male"
"RHPN1"	2.54730680081692e-10	-0.926049793971976	0.112	0.28	5.4721244695149e-06	"Ast"	"RHPN1"	"male"
"CXCL14"	4.28932649911768e-10	0.794259158273128	0.112	0.01	9.2143311854046e-06	"Ast"	"CXCL14"	"male"
"TTN"	5.95478841004452e-10	-1.13238913245623	0.07	0.211	1.27920764624576e-05	"Ast"	"TTN"	"male"
"IFI27L2"	6.28963326622524e-10	-0.774110909850113	0.078	0.228	1.35113901825051e-05	"Ast"	"IFI27L2"	"male"
"TREX2"	7.02581717230155e-10	-0.912899643365555	0.032	0.15	1.50928604495382e-05	"Ast"	"TREX2"	"male"
"ID3"	7.80438334775415e-10	-0.946765011874272	0.114	0.278	1.67653763076455e-05	"Ast"	"ID3"	"male"
"C1orf61"	7.88870218965781e-10	-0.794253706207719	0.457	0.625	1.69465100438229e-05	"Ast"	"C1orf61"	"male"
"SLCO1C1"	8.24077138754595e-10	0.876901722871522	0.307	0.138	1.77028250947262e-05	"Ast"	"SLCO1C1"	"male"
"ADAMTSL3"	9.22556834699682e-10	-0.653424399106861	0.072	0.219	1.98183659230186e-05	"Ast"	"ADAMTSL3"	"male"
"ABCA1"	9.92947055109601e-10	-0.806942857569019	0.133	0.302	2.13304886378645e-05	"Ast"	"ABCA1"	"male"
"SHROOM3"	1.12265203104213e-09	0.863701158039885	0.321	0.152	2.41168109308471e-05	"Ast"	"SHROOM3"	"male"
"ADGRB3"	1.59915197832621e-09	0.582355232048053	0.757	0.653	3.43529827984037e-05	"Ast"	"ADGRB3"	"male"
"RBMS3.AS3"	1.97743639646495e-09	0.922615530845188	0.146	0.031	4.247928866886e-05	"Ast"	"RBMS3.AS3"	"male"
"RBMS3"	2.15644990074336e-09	0.919496508508703	0.336	0.169	4.63248567677688e-05	"Ast"	"RBMS3"	"male"
"HS6ST3"	2.34182502895444e-09	-0.915036886749294	0.015	0.109	5.03070852719994e-05	"Ast"	"HS6ST3"	"male"
"C2orf82"	2.50269497725891e-09	-0.836076603662248	0.146	0.314	5.37628935014759e-05	"Ast"	"C2orf82"	"male"
"ZBTB20"	3.46832776376822e-09	0.473268089108906	0.865	0.793	7.45066170212688e-05	"Ast"	"ZBTB20"	"male"
"SYTL4"	3.75577577286877e-09	-0.628831713629358	0.034	0.147	8.0681575152767e-05	"Ast"	"SYTL4"	"male"
"SLC35F1"	3.96772480426415e-09	0.749581556871775	0.264	0.109	8.52346642452025e-05	"Ast"	"SLC35F1"	"male"
"KSR2"	4.1667964871598e-09	-0.861592949328684	0.015	0.107	8.95111221371668e-05	"Ast"	"KSR2"	"male"
"SERF2"	4.25559920342315e-09	-0.816642664556267	0.205	0.375	9.14187820879361e-05	"Ast"	"SERF2"	"male"
"PTN"	4.56613296506345e-09	0.792576073703655	0.402	0.235	9.80896683554931e-05	"Ast"	"PTN"	"male"
"NFASC"	4.60475208901249e-09	-0.73947094343492	0.144	0.309	9.89192843761662e-05	"Ast"	"NFASC"	"male"
"PPP1R3C"	5.0827489801005e-09	-1.46047978306188	0.078	0.209	0.000109187613590519	"Ast"	"PPP1R3C"	"male"
"TNIK"	5.24956475147236e-09	0.680605640383972	0.649	0.532	0.000112771149991129	"Ast"	"TNIK"	"male"
"TMEM108"	5.40571636661044e-09	0.955764832878368	0.199	0.067	0.000116125598987525	"Ast"	"TMEM108"	"male"
"MARCH3"	5.55642807882741e-09	-0.753328727075234	0.131	0.295	0.00011936318798937	"Ast"	"MARCH3"	"male"
"GJB6"	1.07520879728573e-08	0.94089843151836	0.163	0.045	0.000230976353832921	"Ast"	"GJB6"	"male"
"C14orf2"	1.07584068274916e-08	-0.736603293277666	0.085	0.226	0.000231112095468175	"Ast"	"C14orf2"	"male"
"BRK1"	1.3437906574123e-08	-0.584138296135432	0.047	0.164	0.00028867310902531	"Ast"	"BRK1"	"male"
"DST"	1.67290990131302e-08	-0.463264928226537	0.738	0.824	0.000359374505000062	"Ast"	"DST"	"male"
"PLEKHA5"	1.68314919623827e-08	-0.678193201567948	0.268	0.449	0.000361574110335905	"Ast"	"PLEKHA5"	"male"
"CERS6"	1.73453110711547e-08	-0.581367495198407	0.123	0.28	0.000372611972430546	"Ast"	"CERS6"	"male"
"KCNMA1"	1.89287416305594e-08	0.883098108330904	0.412	0.252	0.000406627227707678	"Ast"	"KCNMA1"	"male"
"APOE"	1.96630155712605e-08	-0.707535911449873	0.763	0.841	0.000422400900501817	"Ast"	"APOE"	"male"
"USH1C"	2.02284439763225e-08	-0.804632228530393	0.019	0.109	0.000434547433499361	"Ast"	"USH1C"	"male"
"PFKFB3"	2.59460511760917e-08	-0.911979106254054	0.144	0.297	0.000557373071364801	"Ast"	"PFKFB3"	"male"
"AC015936.3"	2.69525968817266e-08	-0.762189513856696	0.015	0.1	0.000578995686213251	"Ast"	"AC015936.3"	"male"
"PNISR"	2.94227440333434e-08	-0.670676252782088	0.37	0.549	0.000632059387324283	"Ast"	"PNISR"	"male"
"EEF1A1"	3.38601639806795e-08	-0.635631022949466	0.053	0.169	0.000727384042632956	"Ast"	"EEF1A1"	"male"
"NUPR1"	3.52370200645675e-08	-0.56082782928359	0.125	0.285	0.000756961665027039	"Ast"	"NUPR1"	"male"
"WIF1"	3.86660924464197e-08	0.924842581835191	0.15	0.04	0.000830624997933987	"Ast"	"WIF1"	"male"
"SOX5"	4.01895957178909e-08	0.83981529305709	0.469	0.323	0.000863352895211733	"Ast"	"SOX5"	"male"
"NKAIN4"	4.06988965888473e-08	-0.930209811917148	0.063	0.183	0.000874293696521617	"Ast"	"NKAIN4"	"male"
"MAST4"	4.30033682653966e-08	0.744824234487731	0.438	0.276	0.000923798357077249	"Ast"	"MAST4"	"male"
"ADGRL3"	4.37638752188895e-08	0.593895897565019	0.594	0.435	0.000940135567452184	"Ast"	"ADGRL3"	"male"
"SMOC1"	4.62057882934032e-08	-0.705864790255598	0.066	0.188	0.000992592744118887	"Ast"	"SMOC1"	"male"
"LINC00609"	4.85131001767112e-08	-0.585065122259684	0.298	0.485	0.00104215841799611	"Ast"	"LINC00609"	"male"
"CD44"	4.86739597002124e-08	-0.487759441233059	0.197	0.38	0.00104561400227996	"Ast"	"CD44"	"male"
"SNRNP70"	6.62414704113247e-08	-0.913921570164977	0.237	0.387	0.00142299926737608	"Ast"	"SNRNP70"	"male"
"RP11.298D21.1"	6.74869924887719e-08	-0.581866562391661	0.019	0.105	0.0014497555726438	"Ast"	"RP11.298D21.1"	"male"
"LINC00844"	7.05441321388939e-08	-0.795276397597997	0.154	0.302	0.00151542904660772	"Ast"	"LINC00844"	"male"
"BLOC1S1"	7.15040587952555e-08	-0.822333986554579	0.08	0.204	0.00153605019103968	"Ast"	"BLOC1S1"	"male"
"CTC.498M16.4"	8.5417803939928e-08	0.750536742830337	0.264	0.124	0.00183494526423753	"Ast"	"CTC.498M16.4"	"male"
"MT.CO1"	8.87445091470985e-08	0.524302401123646	0.835	0.732	0.00190640954549797	"Ast"	"MT.CO1"	"male"
"CD63"	8.93952829550789e-08	-0.704875074146236	0.19	0.349	0.001920389468441	"Ast"	"CD63"	"male"
"NMT1"	8.95384914458957e-08	-0.757429990525416	0.127	0.268	0.00192346587324073	"Ast"	"NMT1"	"male"
"TCF25"	9.2336855464319e-08	-0.888027365128754	0.148	0.287	0.0019835803290845	"Ast"	"TCF25"	"male"
"ITPR2"	1.05378153351566e-07	0.624999883578469	0.51	0.349	0.00226373349029834	"Ast"	"ITPR2"	"male"
"S100A6"	1.06756789039316e-07	-0.889397273741719	0.131	0.273	0.00229334934214259	"Ast"	"S100A6"	"male"
"FKBP2"	1.1114202452152e-07	-0.696642651432763	0.15	0.299	0.0023875529707713	"Ast"	"FKBP2"	"male"
"ZNRF3"	1.12491667178713e-07	0.785626308449651	0.465	0.323	0.00241654599433311	"Ast"	"ZNRF3"	"male"
"RNF219.AS1"	1.16848802992333e-07	0.64659986052472	0.588	0.439	0.00251014598588129	"Ast"	"RNF219.AS1"	"male"
"TENM2"	1.44491455441211e-07	0.834508189826152	0.366	0.214	0.0031039654457881	"Ast"	"TENM2"	"male"
"FAU"	1.45135008330506e-07	-0.667785432305968	0.235	0.394	0.00311779024895594	"Ast"	"FAU"	"male"
"AGBL4"	1.58058330356127e-07	0.884205431450523	0.245	0.114	0.00339540905271031	"Ast"	"AGBL4"	"male"
"BAIAP2L2"	1.6168176592388e-07	-0.632480592239145	0.034	0.128	0.0034732476955768	"Ast"	"BAIAP2L2"	"male"
"VEGFA"	1.74717627445651e-07	-0.980537758627638	0.087	0.207	0.00375328407278748	"Ast"	"VEGFA"	"male"
"CP"	1.80403591871222e-07	-0.359879334864837	0.061	0.181	0.00387542996057758	"Ast"	"CP"	"male"
"SRPX"	1.88023691288049e-07	-0.529782212397877	0.027	0.119	0.00403912493624987	"Ast"	"SRPX"	"male"
"NMB"	1.88617357778739e-07	-0.532377522701924	0.027	0.119	0.00405187807980288	"Ast"	"NMB"	"male"
"HIST1H2AC"	2.06413768292686e-07	-0.685743391317643	0.025	0.112	0.00443418057046348	"Ast"	"HIST1H2AC"	"male"
"PCDH9"	2.09830857380808e-07	0.333489396490003	0.949	0.945	0.00450758647825452	"Ast"	"PCDH9"	"male"
"MT1F"	2.49767363805791e-07	-0.845266799260258	0.076	0.19	0.00536550250927599	"Ast"	"MT1F"	"male"
"PARD3B"	3.12918650187958e-07	0.656848418678572	0.522	0.385	0.00672211844333772	"Ast"	"PARD3B"	"male"
"CHPT1"	3.34578763203281e-07	0.822409454532626	0.433	0.292	0.00718742099113287	"Ast"	"CHPT1"	"male"
"L3MBTL4"	3.42185561295254e-07	-0.970497445499827	0.101	0.223	0.00735083022774465	"Ast"	"L3MBTL4"	"male"
"UQCR11"	3.42248436236287e-07	-0.566897003359227	0.095	0.219	0.00735218090722792	"Ast"	"UQCR11"	"male"
"COX6B1"	3.99951069235044e-07	-0.754091317846439	0.165	0.306	0.00859174886930722	"Ast"	"COX6B1"	"male"
"RP11.561I11.4"	4.11559187483376e-07	0.560075794053622	0.106	0.021	0.00884111446551789	"Ast"	"RP11.561I11.4"	"male"
"GABRA2"	4.17835307979506e-07	0.762043790653709	0.283	0.147	0.00897593808601575	"Ast"	"GABRA2"	"male"
"CTD.2282P23.2"	4.71552117901018e-07	0.701967821529285	0.129	0.036	0.0101298825967497	"Ast"	"CTD.2282P23.2"	"male"
"CTD.2574D22.6"	4.75848759462168e-07	-0.664689227182739	0.038	0.131	0.0102221830507663	"Ast"	"CTD.2574D22.6"	"male"
"MT.ND5"	4.82489268538102e-07	0.908359650363551	0.554	0.43	0.0103648344667355	"Ast"	"MT.ND5"	"male"
"NEAT1"	5.61120129703136e-07	-0.268985343529656	0.801	0.867	0.0120539826262828	"Ast"	"NEAT1"	"male"
"DCLK1"	5.70390546078446e-07	-0.32344841687406	0.203	0.378	0.0122531297108572	"Ast"	"DCLK1"	"male"
"DAAM2"	5.96125395622234e-07	-0.600648437528916	0.315	0.482	0.0128059657487568	"Ast"	"DAAM2"	"male"
"CADM2"	6.81576277861441e-07	0.459134506667479	0.786	0.72	0.0146416216010195	"Ast"	"CADM2"	"male"
"GRID2"	7.5249661593736e-07	-0.643496522875209	0.066	0.173	0.0161651323035664	"Ast"	"GRID2"	"male"
"CRB1"	9.77293628794934e-07	0.640009689095943	0.442	0.304	0.0209942217337728	"Ast"	"CRB1"	"male"
"NAV1"	1.13827237466989e-06	-0.675266364817984	0.243	0.39	0.0244523671526586	"Ast"	"NAV1"	"male"
"NDUFB10"	1.26036726493077e-06	-0.683907469222882	0.059	0.162	0.0270752095852427	"Ast"	"NDUFB10"	"male"
"DDX46"	1.36317448302414e-06	-0.731390700648447	0.106	0.226	0.0292837142443247	"Ast"	"DDX46"	"male"
"PFKP"	1.87266579970965e-06	-0.649580020513791	0.047	0.138	0.0402286067093628	"Ast"	"PFKP"	"male"
"DPP7"	1.95741155809416e-06	-0.844518167839362	0.116	0.238	0.0420491150909787	"Ast"	"DPP7"	"male"
"PREX2"	2.2235419399363e-06	0.63944486752556	0.518	0.399	0.0477661279537115	"Ast"	"PREX2"	"male"
"UQCRQ"	2.34855536824378e-06	-0.641831365303151	0.093	0.209	0.0504516664206129	"Ast"	"UQCRQ"	"male"
"KCND2"	2.45008153569948e-06	-0.75347529548886	0.074	0.178	0.0526326515498963	"Ast"	"KCND2"	"male"
"NKAIN3"	2.45160620217812e-06	0.619014733561076	0.59	0.475	0.0526654044351904	"Ast"	"NKAIN3"	"male"
"NCAN"	2.5942018414486e-06	-0.813793272670816	0.186	0.318	0.0557286439579988	"Ast"	"NCAN"	"male"
"NR1D1"	2.71981584419041e-06	0.79757568581979	0.116	0.033	0.0584270839648984	"Ast"	"NR1D1"	"male"
"ATP5E"	2.98770214502604e-06	-0.661506569243808	0.173	0.306	0.0641818174794495	"Ast"	"ATP5E"	"male"
"AURKAIP1"	3.23091971977918e-06	-0.560408182520385	0.076	0.181	0.0694066174202963	"Ast"	"AURKAIP1"	"male"
"RASL12"	3.29291553485792e-06	-0.578995569193349	0.044	0.133	0.0707384115198178	"Ast"	"RASL12"	"male"
"CAPN3"	3.41503962014172e-06	-0.603168763053248	0.07	0.171	0.0733618811198843	"Ast"	"CAPN3"	"male"
"MRPS5"	3.6171643002629e-06	-0.652225963776399	0.087	0.192	0.0777039234982477	"Ast"	"MRPS5"	"male"
"ATOX1"	3.86722584423533e-06	-0.664072205290825	0.072	0.171	0.0830757455858633	"Ast"	"ATOX1"	"male"
"TPI1"	3.93636888253484e-06	-0.678791203264612	0.108	0.221	0.0845610763346135	"Ast"	"TPI1"	"male"
"ITPKB"	4.0430559247644e-06	-0.47381338796015	0.429	0.57	0.0868529273757889	"Ast"	"ITPKB"	"male"
"BCAN"	4.69008166656688e-06	-0.962328993342809	0.15	0.268	0.10075233436119	"Ast"	"BCAN"	"male"
"CHI3L1"	4.69332438128823e-06	-1.05738872686762	0.063	0.159	0.100821994358834	"Ast"	"CHI3L1"	"male"
"OGFRL1"	4.7963621392245e-06	-0.575149598510364	0.271	0.416	0.103035451474821	"Ast"	"OGFRL1"	"male"
"SYNPO2"	4.932433244371e-06	-0.404061646834172	0.059	0.157	0.105958530955578	"Ast"	"SYNPO2"	"male"
"TSHZ2"	4.97938195712761e-06	-0.455866250601756	0.091	0.207	0.106967083203015	"Ast"	"TSHZ2"	"male"
"ATP5J2"	5.0377931350833e-06	-0.682099932429862	0.082	0.185	0.108221872127859	"Ast"	"ATP5J2"	"male"
"OST4"	5.43504756554753e-06	-0.545212132474446	0.097	0.209	0.116755691803092	"Ast"	"OST4"	"male"
"GRM3"	5.7548272084224e-06	0.665461376061944	0.421	0.292	0.12362519809133	"Ast"	"GRM3"	"male"
"SNED1"	5.82999836180801e-06	-0.479620361221931	0.072	0.173	0.12524002480836	"Ast"	"SNED1"	"male"
"ACTB"	6.2040664869916e-06	0.576130742777895	0.664	0.568	0.133275756273554	"Ast"	"ACTB"	"male"
"NDUFA4"	6.2890716836648e-06	-0.679644490547404	0.154	0.278	0.135101837908487	"Ast"	"NDUFA4"	"male"
"NRGN"	6.85712654621369e-06	0.755133882151446	0.14	0.05	0.147304792465763	"Ast"	"NRGN"	"male"
"LUC7L3"	8.53822837761258e-06	-0.524739497485523	0.495	0.62	0.183418222007873	"Ast"	"LUC7L3"	"male"
"CDH10"	8.63160356373725e-06	0.704186529702527	0.167	0.071	0.185424107756204	"Ast"	"CDH10"	"male"
"RERG"	8.78416394176616e-06	0.75832489652311	0.144	0.055	0.188701409797021	"Ast"	"RERG"	"male"
"RORA"	8.99980966281648e-06	0.465216674277723	0.772	0.694	0.193333911176624	"Ast"	"RORA"	"male"
"FTH1"	9.10692480842459e-06	-0.58223405001836	0.507	0.606	0.195634958734577	"Ast"	"FTH1"	"male"
"UQCR10"	9.49263986169991e-06	-0.625401912040504	0.161	0.283	0.203920889509038	"Ast"	"UQCR10"	"male"
"DRAP1"	9.51987495992317e-06	-0.521633439264553	0.123	0.24	0.20450595388907	"Ast"	"DRAP1"	"male"
"MAGI2"	9.56606122807899e-06	0.338684826169202	0.86	0.808	0.205498127301593	"Ast"	"MAGI2"	"male"
"RP11.452H21.1"	9.73081939370155e-06	-0.590986262866786	0.051	0.135	0.209037462215497	"Ast"	"RP11.452H21.1"	"male"
"RBM28"	9.80887785306769e-06	-0.636835506574735	0.072	0.166	0.2107143140396	"Ast"	"RBM28"	"male"
"SEC11C"	9.81938892482668e-06	-0.557491188666749	0.055	0.143	0.210940112883127	"Ast"	"SEC11C"	"male"
"SCG3"	9.97202482670376e-06	0.636048708421463	0.171	0.074	0.21421903732725	"Ast"	"SCG3"	"male"
"PAIP2"	1.02893440841355e-05	-0.527479895565602	0.059	0.15	0.221035689615398	"Ast"	"PAIP2"	"male"
"DGKB"	1.03852172369184e-05	-0.54085129542053	0.061	0.154	0.223095236683482	"Ast"	"DGKB"	"male"
